TFB-0024,Suzannegrae,Tribal,M,50000,,T'SHIRT FEMALE,B
TFB-0025,sportgirls,navy,M,50000,,T'SHIRT FEMALE,B
TFB-0026,Suzannegrae,Blue,M,50000,,T'SHIRT FEMALE,B
TFB-0027,10,Blue,M,50000,,T'SHIRT FEMALE,B
TFB-0028,Seed,yellow stripe,M,50000,,T'SHIRT FEMALE,B
TFB-0029,Now,yellow,M,50000,,T'SHIRT FEMALE,B
TFB-0030,Country road,yellow,M,50000,,T'SHIRT FEMALE,B
TFB-0031,No Brand 4,Motif,M,50000,,T'SHIRT FEMALE,B
TFB-0032,Collection,White,M,50000,,T'SHIRT FEMALE,B
TFB-0033,Now ,pink,M,50000,,T'SHIRT FEMALE,B
TFB-0034,ANKO,black,M,50000,,T'SHIRT FEMALE,B
TFB-0035,target collection,Navy,M,50000,,T'SHIRT FEMALE,B
TFB-0036,Glassons,White,M,50000,,T'SHIRT FEMALE,B
TFB-0037,NBCF,Pink,M,50000,,T'SHIRT FEMALE,B
TFB-0038,Croline Morgan,peach,M,50000,,T'SHIRT FEMALE,B
TFB-0039,Now Essentials,Black,M,50000,,T'SHIRT FEMALE,B
TFB-0040,millers,navy,M,50000,,T'SHIRT FEMALE,B
TFB-0041,Portmans,black,S,50000,,T'SHIRT FEMALE,B
TFB-0042,Valleygirl,Black,M,50000,,T'SHIRT FEMALE,B
TFB-0043,Now,Navy,M,50000,,T'SHIRT FEMALE,B
TFB-0044,uniqlo,flower,S,50000,,T'SHIRT FEMALE,B
TFB-0045,12,blue,S,50000,,T'SHIRT FEMALE,B
TFB-0046,millers,blue,M,50000,,T'SHIRT FEMALE,B
TFB-0047,10,Black,M,50000,,T'SHIRT FEMALE,B
TFB-0048,Suzannegrae,White,M,50000,,T'SHIRT FEMALE,B
TFB-0049,T bar,White,M,50000,,T'SHIRT FEMALE,B
TFB-0050,Jeans west,White,M,50000,,T'SHIRT FEMALE,B
TFB-0051,No Brand 5,pink,M,50000,,T'SHIRT FEMALE,B
TFB-0052,rodonna,Navy,M,50000,,T'SHIRT FEMALE,B
TFB-0053,American Apparel,orange,M,50000,,T'SHIRT FEMALE,B
TFB-0054,Suzannegrae,White,M,50000,,T'SHIRT FEMALE,B
TFB-0055,rivers,black,M,50000,,T'SHIRT FEMALE,B
TFB-0056,true harmony,white,M,50000,,T'SHIRT FEMALE,B
TFB-0057,the fitted crew,pink,M,50000,,T'SHIRT FEMALE,B
TFB-0058,bub2b,black,M,50000,,T'SHIRT FEMALE,B
TFB-0059,supre,white,M,50000,,T'SHIRT FEMALE,B
TFB-0060,maggie,blue,M,50000,,T'SHIRT FEMALE,B
TFB-0061,18,Purple,M,50000,,T'SHIRT FEMALE,B
TFB-0062,GEORGE,pink,M,50000,,T'SHIRT FEMALE,B
TFB-0063,now ,white,M,50000,,T'SHIRT FEMALE,B
TFB-0064,anko,white,M,50000,,T'SHIRT FEMALE,B
TFB-0065,Sportage ,white,M,50000,,T'SHIRT FEMALE,B
TFB-0066,10,yellow,M,50000,,T'SHIRT FEMALE,B
TFB-0067,NOW,Black,M,50000,,T'SHIRT FEMALE,B
TFB-0068,Sportsgirl,White,M,50000,,T'SHIRT FEMALE,B
TFB-0069,anko,purple,M,50000,,T'SHIRT FEMALE,B
TFB-0070,the stretch tank,peach,M,50000,,T'SHIRT FEMALE,B
TFB-0071,No Brand 6,white,M,50000,,T'SHIRT FEMALE,B
TFB-0072,regatta,motif,M,50000,,T'SHIRT FEMALE,B
TFB-0073,No Brand 7,Motif,M,50000,,T'SHIRT FEMALE,B
TFB-0074,marcopolo,red,M,50000,,T'SHIRT FEMALE,B
TFB-0075,No Brand ,Navy,S,50000,,T'SHIRT FEMALE,B
TFB-0076,hollister,red,S,50000,,T'SHIRT FEMALE,B
TFB-0077,decjuba,black,S,50000,,T'SHIRT FEMALE,B
TFB-0078,the garden collection,peach,M,50000,,T'SHIRT FEMALE,B
TFB-0079,Jeanswest,motif,M,50000,,T'SHIRT FEMALE,B
TFB-0080,ICE FASHION,BLACK WHITE,M,50000,,T'SHIRT FEMALE,B
TFB-0081,ROCKMANS,BLUE WHITE,M,50000,,T'SHIRT FEMALE,B
TFB-0082,MAGIC OF CHRISTMAS,WHITE,S,50000,,T'SHIRT FEMALE,B
TFB-0083,NOW,"BLUE, BLACK",S,50000,,T'SHIRT FEMALE,B
TFB-0084,WITCHERY,GREY,S,50000,,T'SHIRT FEMALE,B
TFB-0085,H&M,WHITE,M,50000,,T'SHIRT FEMALE,B
TFB-0086,ASANA,PINK,S,50000,,T'SHIRT FEMALE,B
TFB-0087,TRENERY,"BLACK, WHITE",XXL,50000,,T'SHIRT FEMALE,B
TFB-0088,NO BRAND,BLACK WHITE,S,50000,CARDIGAN,T'SHIRT FEMALE,B
TFB-0089,TILI,"BLUE, WHITE",M,50000,,T'SHIRT FEMALE,B
TFB-0090,FORTNITE,BLACK,M,50000,,T'SHIRT FEMALE,B
TFB-0091,ANKO,"WHITE, BLACK",M,50000,,T'SHIRT FEMALE,B
TFB-0092,ANKO,"WHITE, BLACK",XL,50000,,T'SHIRT FEMALE,B
TFB-0093,NO BRAND,"BLACK, WHITE",XXL,50000,,T'SHIRT FEMALE,B
TFB-0094,CONNOR,"GREY, BLACK",S,50000,CROP TOP,T'SHIRT FEMALE,B
TFB-0095,W-LANE,"BLACK, WHITE",L,50000,,T'SHIRT FEMALE,B
TFB-0096,CLOTHING & CO,"WHITE, BLACK",XL,50000,,T'SHIRT FEMALE,B
TFB-0097,OZEMOCEAN,LIGHT GREY,M,50000,,T'SHIRT FEMALE,B
TFB-0098,CLOTHING & CO,GREY,L,50000,,T'SHIRT FEMALE,B
TFB-0099,WITCHERY,"WHITE, BLACK",M,50000,,T'SHIRT FEMALE,B
TFB-0100,ED IT ED,GREY,XXL,50000,,T'SHIRT FEMALE,B
TFB-0101,FEROTI SPORT,GREY,XL,50000,,T'SHIRT FEMALE,B
TFB-0102,NOW,"GREY, WHITE",L,50000,,T'SHIRT FEMALE,B
TFB-0103,KATIES ESSENSIAL,LIGHT GREY,XL,50000,,T'SHIRT FEMALE,B
TFB-0104,STEDMAN,GREY,L,50000,,T'SHIRT FEMALE,B
TFB-0105,BIZ COLLECTION,BLUE,M,50000,,T'SHIRT FEMALE,B
TFB-0106,NOW,"WHITE, BLACK",L,50000,,T'SHIRT FEMALE,B
TFB-0107,ANKO,"BLACK, WHITE",XL,50000,,T'SHIRT FEMALE,B
TFB-0108,DANII MINOGUE,"GREEN, WHITE",L,50000,,T'SHIRT FEMALE,B
TFB-0109,MIZAN SHOP,GREY,L,50000,,T'SHIRT FEMALE,B
TFB-0110,MISS SHOP,LIGHT GREY,L,50000,,T'SHIRT FEMALE,B
TFB-0111,NO BRAND,"BLACK, WHITE",XXL,50000,,T'SHIRT FEMALE,B
TFB-0112,NO BRAND,LIGHT BLUE,XL,50000,,T'SHIRT FEMALE,B
TFB-0113,SOLS,GREY,XS,50000,,T'SHIRT FEMALE,B
TFB-0114,WINNING SPIRIT,NAVY,XS,50000,,T'SHIRT FEMALE,B
TFB-0115,MOTHER CHOICE,WHITE,S,50000,,T'SHIRT FEMALE,B
TFB-0116,KHOKO,"BLACK, WHITE",M,50000,,T'SHIRT FEMALE,B
TFB-0117,NO BRAND,GREEN,S,50000,,T'SHIRT FEMALE,B
TFB-0118,SUSSAN,BLUE,M,50000,,T'SHIRT FEMALE,B
TFB-0119,JAY JAYS,PINK,M,50000,,T'SHIRT FEMALE,B
TFB-0120,ANNE KLEIN,MOTIF,M,50000,,T'SHIRT FEMALE,B
TFB-0121,SPORTSCRAFT,"BLACK, WHITE",L,50000,,T'SHIRT FEMALE,B
TFB-0122,ALLY,"WHITE, GREY",M,50000,CROP TOP,T'SHIRT FEMALE,B
TFB-0123,FACTORIE,RED,XS,50000,,T'SHIRT FEMALE,B
TFB-0124,COTTON ON,"BLACK, WHITE",L,50000,,T'SHIRT FEMALE,B
TFB-0125,COUNTRY ROAD,MOTIF,XS,50000,,T'SHIRT FEMALE,B
TFB-0126,B COLLECTION,COLORFUL,M,50000,,T'SHIRT FEMALE,B
BSA-0000,CINEMA CLUB,STRIPE BLUE WHITE,M,90000,,BLOUSE SIFON,A
BSA-0001,OFUON,BLUE WHITE,M,90000,,BLOUSE SIFON,A
BSA-0002,BOU JELOUD,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0003,EARTH,HITAM POLKADIT,M,90000,,BLOUSE SIFON,A
BSA-0004,NO BRAND 1,NAVY,M,90000,,BLOUSE SIFON,A
BSA-0005,ARABI'S,NAVY,M,90000,,BLOUSE SIFON,A
BSA-0006,NO BRAND 2,MOTIF,M,90000,TRANPARANT,BLOUSE SIFON,A
BSA-0007,Q.C.X.X,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0008,ENEME,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0009,SUNKING,BLUE,M,90000,TRANSPARANT,BLOUSE SIFON,A
BSA-0010,ROPE PICNIC,BLACK,M,90000,,BLOUSE SIFON,A
BSA-0011,ANYSIS,BROWN,M,90000,,BLOUSE SIFON,A
BSA-0012,GROVE,NAVY POLKADOT,M,90000,,BLOUSE SIFON,A
BSA-0013,ROLLINA,STRIPE,M,90000,,BLOUSE SIFON,A
BSA-0014,ALPHABETS ALPHABET,CREAM,M,90000,,BLOUSE SIFON,A
BSA-0015,CUTIE BLONDE,NAVY MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0016,FO 21,WHITE,M,90000,,BLOUSE SIFON,A
BSA-0017,UNIQLO,WHITE,M,90000,,BLOUSE SIFON,A
BSA-0018,Q.C.X.X,STRIPE,M,90000,,BLOUSE SIFON,A
BSA-0019,VIOPLE,NAVY,M,90000,,BLOUSE SIFON,A
BSA-0020,GU,WHITE,M,90000,,BLOUSE SIFON,A
BSA-0021,EARTH,WHITE,M,90000,,BLOUSE SIFON,A
BSA-0022,EARTH,WHITE,M,90000,SABRINA,BLOUSE SIFON,A
BSA-0023,MIGNOM,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0024,LADYS WEAR,NAVY POLKADOT,M,90000,,BLOUSE SIFON,A
BSA-0025,ALPHABETS ALPHABET,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0026,PURELAST,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0027,CIAO PANIC,NAVY POLKADOT,M,90000,TRANSPARANT,BLOUSE SIFON,A
BSA-0028,MADY II,CREAM,M,90000,,BLOUSE SIFON,A
BSA-0029,RAG OUT,BLACK,M,90000,,BLOUSE SIFON,A
BSA-0030,OPAQUE CLIP,MOCCA,M,90000,,BLOUSE SIFON,A
BSA-0031,JE CHI CHI,STRIPE,M,90000,TRANSPARANT,BLOUSE SIFON,A
BSA-0032,GU,NAVY POLKADOT,M,90000,,BLOUSE SIFON,A
BSA-0033,GLACIER,MOTIF,L,90000,TRANSPARANT,BLOUSE SIFON,A
BSA-0034,CARLRAGAZZE,BLUE STRIPE,M,90000,,BLOUSE SIFON,A
BSA-0035,ZARA BASIC,WHITE,L,90000,,BLOUSE SIFON,A
BSA-0036,MARQUISE,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0037,INGNI,MOTIFKOTAK,S,90000,,BLOUSE SIFON,A
BSA-0038,CLEAR IMPRESSION,BLACK POLKADOT,M,90000,,BLOUSE SIFON,A
BSA-0039,IEDIT PREMIUM,PEACH,M,90000,,BLOUSE SIFON,A
BSA-0040,SPRAY PREMIUM,WHITE BLACK,M,90000,,BLOUSE SIFON,A
BSA-0041,H.W.W,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0042,NO BRAND 3,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0043,MOCA,YELLOW,M,90000,,BLOUSE SIFON,A
BSA-0044,CALABAZA,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0045,PAGEBOY,MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0046,LACIFONELLI ,MOTIF,XL,90000,TRANSPARANT,BLOUSE SIFON,A
BSA-0047,NO BRAND 4,MOTIF,M,90000,SIFON,BLOUSE SIFON,A
BSA-0048,NO BRAND 5,RED,M,90000,,BLOUSE SIFON,A
BSA-0049,NO BRAND 6,BROWN,M,90000,,BLOUSE SIFON,A
BSA-0050,UNIQLO,RED,XL,90000,,BLOUSE SIFON,A
BSA-0051,TOKYO JAPAN,BROWN FLOWE,XL,90000,,BLOUSE SIFON,A
BSA-0052,EAGLE,BLUE WHITE,XL,90000,,BLOUSE SIFON,A
BSA-0053,RESPIGHI,BROWN,M,90000,,BLOUSE SIFON,A
BSA-0054,LOEANO,YELLOW,M,90000,,BLOUSE SIFON,A
BSA-0055,NUSNUSN,GREEN,L,90000,,BLOUSE SIFON,A
BSA-0056,PURE LIEBE,YELLOW,M,90000,,BLOUSE SIFON,A
BSA-0057,NEW LOOK,RED,M,90000,,BLOUSE SIFON,A
BSA-0058,ON LOVE OFF,NAVY MOTIF,M,90000,,BLOUSE SIFON,A
BSA-0059,NO BRAND 7,PURPLE,M,90000,,BLOUSE SIFON,A
BSA-0060,NO BRAND 8,GREEN,XL,90000,,BLOUSE SIFON,A
BSA-0061,AN ,BLACK,M,90000,SABRINA ,BLOUSE SIFON,A
BSA-0062,OFB,NAVY,M,90000,LENGAN KIPAS ,BLOUSE SIFON,A
BSD-0000,LACIFONELLI,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0001,NO BRAND 1,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0002,AS KNOW,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0003,MOUTH VALLEY,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0004,KAE MEI,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0005,JEAN DORE,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0006,TOKYO BLOUSE,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0007,TOUR DOR,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0008,A.V.V STANDARD,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0009,CPA,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0010,FB COLLECTION,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0011,THE SHOP TK,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0012,AXES FEMME,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0013,JILL STUART,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0014,CLASSA,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0015,TALASSIO,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0016,GROWING RICH,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0017,DIVA,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0018,PURPLE RAIN,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0019,NO BRAND 2,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0020,VING TROIS,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0021,SAZUN FORK,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0022,CONOSOPHIA,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0023,MARSHMALLOW ROWN,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0024,SILVER KING,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0025,NO BRAND 3,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0026,MAYNARD DEUX,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0027,LODIS POTTO,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0028,NO BRAND 4,MOTIF,L,80000,,BLOUSE SIFON,B
BSD-0029,LING FEI FASHION,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0030,SPRAY PREMIUM,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0031,AXES FEMME,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0032,TOCO TOCO,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0033,GALFIT,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0034,NO BRAND 5,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0035,TAKASHIMAYA,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0036,NO BRAND 6,MOTIF,S,80000,TRANSPARANT,BLOUSE SIFON,B
BSD-0037,NO BRAND,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0038,g.u,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0039,AS KNOW AS ,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0040,GIGGLE,MOTIF,S,80000,TRANSPARANT,BLOUSE SIFON,B
BSD-0041,NOANNU,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0042,CAROLL,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0043,LACIFONELLI,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0044,AXES FEMME,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0045,NO BRAND 7,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0046,MAURICES,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0047,SUREVE,MOTIF,L,80000,,BLOUSE SIFON,B
BSD-0048,LIEBE,MOTIF,L,80000,,BLOUSE SIFON,B
BSD-0049,NAVY,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0050,NO BRAND 8,MOTIF,M,80000,TRANSPARANT,BLOUSE SIFON,B
BSD-0051,NO BRAND 9,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0052,LOC STYLE,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0053,CULOTES,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0054,LUNE MOIRE,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0055,QUEENS,MOTIF,L,80000,,BLOUSE SIFON,B
BSD-0056,MODERATE,MOTIF,L,80000,,BLOUSE SIFON,B
BSD-0057,LASCOLINAS,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0058,GIVORS,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0059,NATURAL COUTURE,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0060,SUNFELDU,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0061,NO BRAND 10,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0062,PRASH NOTES,MOTIF,L,80000,,BLOUSE SIFON,B
BSD-0063,NO BRAND 11,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0064,LUICHANTANT,MOTIF,S,80000,,BLOUSE SIFON,B
BSD-0065,LADIES WEAR,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0066,VIOPLE,MOTIF,M,80000,,BLOUSE SIFON,B
BSD-0067,TWO BY TWO,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0068,MODEX,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0069,SPICA,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0070,HEATHER,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0071,NO BRAND 11,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0072,SAMANSA MOS2,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0073,NO BRAND 12,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0074,LE TIANS,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0075,"N,",WHITE,M,80000,,BLOUSE SIFON,B
BSD-0076,INGNI,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0077,CECIL MC BEE,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0078,NO BRAND 13,WHITE,S,80000,,BLOUSE SIFON,B
BSD-0079,FR,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0080,UNIQ;LO,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0081,CHANMEAL,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0082,NO BRAND 14,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0083,NO BRAND 15,WHITE,S,80000,,BLOUSE SIFON,B
BSD-0084,JEANASIS,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0085,LOWRYS FARM,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0086,DIAGRAM,WHITE,S,80000,,BLOUSE SIFON,B
BSD-0087,ELLESAISON,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0088,HEATHER,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0089,W.A.Z.P,WHITE,M,80000,,BLOUSE SIFON,B
BSD-0090,CLOCHE,WHITE,M,80000,,BLOUSE SIFON,B
DSA-0000,CAMOMILLE,MOTIF,M,120000,,DRESS SIFON,A
DSA-0001,NO BRAND 1,MOTIF,M,120000,,DRESS SIFON,A
DSA-0002,COLZA,NAVY,L,120000,,DRESS SIFON,A
DSA-0003,LIMONNE,NAVY VELVET,M,120000,,DRESS SIFON,A
DSA-0004,ROPE,NAVY,M,120000,,DRESS SIFON,A
DSA-0005,VIVATY,NAVY VELVET,M,120000,,DRESS SIFON,A
DSA-0006,PETITREITRE,BLACK ,M,120000,,DRESS SIFON,A
DSA-0007,GU,NAVY VELVET,M,160000,,DRESS SIFON,A
DSA-0008,NO BRAND 2,MOTIF VELVET,M,140000,,DRESS SIFON,A
DSA-0009,GLISSE,MOTIF VELVET,M,140000,,DRESS SIFON,A
DSA-0010,NO BRAND 3,BROWN VELVET,M,100000,SLEVELLES,DRESS SIFON,A
DSA-0011,ALPHABET'S ALPHABET,BLACK,L,150000,,DRESS SIFON,A
DSA-0012,EARTH MUSIC & ECOLOGY,MOTIF,M,100000,SLEEVELES,DRESS SIFON,A
DSA-0013,EARTH MUSIC & ECOLOGY,MOTIF,M,100000,SLEEVELES,DRESS SIFON,A
DSA-0014,NO BRAND 4,PEACH FLOWER,M,120000,,DRESS SIFON,A
DSA-0015,PETINOBE,BLUE,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0016,AZALEA ROSE,PINK,M,120000,SLEEVE MINI DRESS,DRESS SIFON,A
DSA-0017,AZUL,NAVY MOTIF,M,100000,SLEEVELESS,DRESS SIFON,A
DSA-0018,SHEENA DEL RAY,MOTIF,M,150000,MEDIUM DRESS LENGAN PANJANG,DRESS SIFON,A
DSA-0019,CECIL MC BEE,YELLOW WHITE MOTIF,M,100000,SLEEVE MINI DRESS,DRESS SIFON,A
DSA-0020,APPLAUDIR,CREAM,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0021,NO BRAND 5,MOTIF FLOWER,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0022,NO BRAND 6,NAVY,M,160000,KERAH BERKANCING,DRESS SIFON,A
DSA-0023,PETITA PETIT,BROWN,M,100000,SLEEVELESS,DRESS SIFON,A
DSA-0024,COUTURE BROOCH,CREAM,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0025,WORLD GALLERY,BROWN,M,130000,KERUT BAGIAN LEHER & TANGAN,DRESS SIFON,A
DSA-0026,ARGENTI,MOTIF FULL COLOR,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0027,NO BRAND 7,NAVY PINK FLOWER,M,150000,MEDIUM DRESS LENGAN PANJANG,DRESS SIFON,A
DSA-0028,NO BRAND 8,MAROON FLOWER,M,120000,,DRESS SIFON,A
DSA-0029,EBUBA,DARK GREEN,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0030,E HYPHENWORLDGALERRY PEACE,DARK GREEN  FLOWER,M,120000,SLEEVELESS,DRESS SIFON,A
DSA-0031,BACK NUMBER,MOCCA,XL,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0032,LOVE MODOC,GREY STRIPE,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0033,NO BRAND 9,MOTIF FULL COLOR,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0034,RIENDA,BLACK WHITE POLKADOT,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0035,QUEEN BEE,STRIPE PURPLE,M,120000,KERAH MEDIUM DRESS,DRESS SIFON,A
DSA-0036,MB MINT BREEZE,BLACK MOTIF,L,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0037,GRACE CONTINENTAL,BLAC,M,120000,SLEEVELESS ADA PAYET,DRESS SIFON,A
DSA-0038,BY HITOSHI,MOTIF,M,140000,MEDIUM DRESS LENGAN PANJANG ,DRESS SIFON,A
DSA-0039,NO BRAND 10,MOTIF,M,160000,LONG DRESS,DRESS SIFON,A
DSA-0040,NO BRAND 11,NAVY,M,100000,SLEEVELESS,DRESS SIFON,A
DSA-0041,NO BRAND 12,MOTIF,M,140000,MEDIUM DRESS,DRESS SIFON,A
DSA-0042,GUESTGUST JOCONDE,WHITE,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0043,GRANS FILE,BLACK,M,100000,SLEEVELESS,DRESS SIFON,A
DSA-0044,NO BRAND 13,YELLOW FLOWER,L,100000,OUTER,DRESS SIFON,A
DSA-0045,INGNI,MOTIF FLOWER,M,180000,LONG DRESS,DRESS SIFON,A
DSA-0046,NO BRAND 14,BLACK MOTIF,M,100000,SLEEVLESS,DRESS SIFON,A
DSA-0047,VIVRE SA VIE,MAROON MOTIF,L,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0048,LOOKS,BLUE FLOWER,M,120000,LONG DRESS TRANSPARAT,DRESS SIFON,A
DSA-0049,SWALLOW,BLUE,M,100000,MINI DRESS,DRESS SIFON,A
DSA-0050,NO BRAND,NAVY WHITE,M,120000,,DRESS SIFON,A
DSA-0051,BOBO FASHION,BROKEN WHITE,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0052,A DAY IN THE LIFE,NAVY,M,120000,MEDIUM DRESS,DRESS SIFON,A
DSA-0053,PROPORTION,NAVY,M,120000,MINI DRESS,DRESS SIFON,A
DSB-0000,MAGGY SPORT,NAVY POLKADOT,S,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0001,NO BRAND 1,CREAM,M,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0002,CRACKSTEP,CREAM FLOWER,S,80000,DRESS LENGAN SLIP ,DRESS SIFON,B
DSB-0003,NO BRAND 3,HITAM POLKADOT,XL,80000,DRES LENGAN PANJANG,DRESS SIFON,B
DSB-0004,NO BRAND 4,CREAM FLOWER,L,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0005,WALLAMANDA,PASTEL,L,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0006,GLA MASTER,HITAM PUTIH ZEBRA,XL,80000,LENGAN PANJANG,DRESS SIFON,B
DSB-0007,BASE LA SARTORIA,NAVY POLKADOT,M,80000,TANPA LENGAN,DRESS SIFON,B
DSB-0008,JANISS,COKELAT,M,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0009,NO BRAND 5,CREAM,L,80000,LENGAN PENDEK,DRESS SIFON,B
DSB-0010,CUTIE BLONDE,PUTIH HITAM,M,80000,JAMSUIT,DRESS SIFON,B
DSB-0011,PATTERN,PINK SOFT,M,80000,LENGAN SLIP,DRESS SIFON,B
DSB-0012,ROLLINA,BIRU LANGIT,S,80000,DRESS LENGAN PENDEK,DRESS SIFON,B
DSB-0013,TOPPIGEON,PUTIH MOTIF,L,80000,LONG DRESS LENGAN PANJANG,DRESS SIFON,B
DSB-0014,MAJESTIC LEGON,HITAM FLOWER,M,80000,DRES LENGAN PANJANG,DRESS SIFON,B
DSB-0015,BOUJELOUD,KUNING FLOWER,XL,80000,BLOUSE  LENGAN PENDEK,DRESS SIFON,B
DSB-0016,NO BRAND 6,UNGGU MOTIF,M,80000,DRESS LENGAN PENDEK,DRESS SIFON,B
DSB-0017,THE  BLESSED DAMOZEL,HITAM POLKADOT,M,80000,DRESS LENGAN PANJANG,DRESS SIFON,B
